SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy,Disney,Marvel,Star Wars,WB,Universal,Other or unknown media license
23793,75073,1,Star Wars,Microfighters,2015,Vulture Droid Microfighter,1,77,8.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/75073-1.jpg,5680,1778,No,No,Yes,No,No,No
23794,75074,1,Star Wars,Microfighters,2015,Snowspeeder Microfighter,1,97,8.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/75074-1.jpg,12197,1792,No,No,Yes,No,No,No
23795,75075,1,Star Wars,Microfighters,2015,AT-AT Microfighter,1,88,8.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/75075-1.jpg,12727,1736,No,No,Yes,No,No,No
23796,75076,1,Star Wars,Microfighters,2015,Republic Gunship Microfighter,1,105,8.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/75076-1.jpg,7503,2070,No,No,Yes,No,No,No
23797,75077,1,Star Wars,Microfighters,2015,Homing Spider Droid Microfighter,1,102,8.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/75077-1.jpg,5908,1687,No,No,Yes,No,No,No
22959,75028,1,Star Wars,Microfighters,2014,Clone Turbo Tank Microfighter,1,96,8.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/75028-1.jpg,9156,2280,No,No,Yes,No,No,No
22960,75029,1,Star Wars,Microfighters,2014,AAT Microfighter,1,95,8.99,9.99,12.99,,https://images.brickset.com/sets/images/75029-1.jpg,7342,1863,No,No,Yes,No,No,No
22961,75030,1,Star Wars,Microfighters,2014,Millennium Falcon Microfighter,1,94,8.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/75030-1.jpg,14530,2052,No,No,Yes,No,No,No
22962,75031,1,Star Wars,Microfighters,2014,TIE Interceptor Microfighter,1,92,8.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/75031-1.jpg,10900,1893,No,No,Yes,No,No,No
22963,75032,1,Star Wars,Microfighters,2014,X-wing Fighter Microfighter,1,97,8.99,9.99,12.99,9.99,https://images.brickset.com/sets/images/75032-1.jpg,12190,2130,No,No,Yes,No,No,No
22964,75033,1,Star Wars,Microfighters,2014,Star Destroyer Microfighter,1,97,8.99,9.99,12.99,,https://images.brickset.com/sets/images/75033-1.jpg,9817,2026,No,No,Yes,No,No,No
9219,30056,1,Star Wars,Mini Building Set,2012,Star Destroyer,,38,,,,,https://images.brickset.com/sets/images/30056-1.jpg,4469,1306,No,No,Yes,No,No,No
7726,30051,1,Star Wars,Mini Building Set,2011,Mini X-wing,,61,,3.49,,,https://images.brickset.com/sets/images/30051-1.jpg,4639,1600,No,No,Yes,No,No,No
8696,30055,1,Star Wars,Mini Building Set,2011,Vulture Droid,,45,,,,,https://images.brickset.com/sets/images/30055-1.jpg,2594,1313,No,No,Yes,No,No,No
28331,75251,1,Star Wars,Miscellaneous,2019,Darth Vader's Castle,6,1060,119.99,129.99,149.99,126.71,https://images.brickset.com/sets/images/75251-1.jpg,4523,3104,No,No,Yes,No,No,No
26708,75167,1,Star Wars,Original Content,2017,Bounty Hunter Speeder Bike Battle Pack,4,125,11.99,14.99,16.99,14.99,https://images.brickset.com/sets/images/75167-1.jpg,12620,2013,No,No,Yes,No,No,No
26717,75185,1,Star Wars,Original Content,2017,Tracker I,4,557,64.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/75185-1.jpg,2733,1749,No,No,Yes,No,No,No
26718,75186,1,Star Wars,Original Content,2017,The Arrowhead,5,775,84.99,89.99,109.99,89.99,https://images.brickset.com/sets/images/75186-1.jpg,2455,1774,No,No,Yes,No,No,No
25898,75145,1,Star Wars,Original Content,2016,Eclipse Fighter,2,363,39.99,29.99,39.99,39.99,https://images.brickset.com/sets/images/75145-1.jpg,5141,1639,No,No,Yes,No,No,No
25923,75147,1,Star Wars,Original Content,2016,StarScavenger,4,558,54.99,49.99,59.99,59.99,https://images.brickset.com/sets/images/75147-1.jpg,4093,1479,No,No,Yes,No,No,No
23367,75051,1,Star Wars,Original Content,2014,Jedi Scout Fighter,4,490,59.99,59.99,74.99,69.99,https://images.brickset.com/sets/images/75051-1.jpg,4331,3068,No,No,Yes,No,No,No
10225,75018,1,Star Wars,Original Content,2013,JEK-14's Stealth Starfighter,4,550,59.99,69.99,89.99,,https://images.brickset.com/sets/images/75018-1.jpg,5285,3124,No,No,Yes,No,No,No
9862,75006,1,Star Wars,Planet Set,2013,Jedi Starfighter & Planet Kamino,1,61,9.99,9.99,12.99,,https://images.brickset.com/sets/images/75006-1.jpg,6758,2152,No,No,Yes,No,No,No
9863,75007,1,Star Wars,Planet Set,2013,Republic Assault Ship & Planet Coruscant,1,74,9.99,9.99,12.99,,https://images.brickset.com/sets/images/75007-1.jpg,6762,2356,No,No,Yes,No,No,No
9864,75008,1,Star Wars,Planet Set,2013,TIE Bomber & Asteroid Field,1,60,9.99,9.99,12.99,,https://images.brickset.com/sets/images/75008-1.jpg,7254,2279,No,No,Yes,No,No,No
9865,75009,1,Star Wars,Planet Set,2013,Snowspeeder & Planet Hoth,1,69,11.99,9.99,,,https://images.brickset.com/sets/images/75009-1.jpg,4078,3386,No,No,Yes,No,No,No
9866,75010,1,Star Wars,Planet Set,2013,B-Wing Starfighter & Planet Endor,1,83,11.99,9.99,,,https://images.brickset.com/sets/images/75010-1.jpg,4352,3115,No,No,Yes,No,No,No
9867,75011,1,Star Wars,Planet Set,2013,Tantive IV & Planet Alderaan,1,102,11.99,9.99,,,https://images.brickset.com/sets/images/75011-1.jpg,4287,3278,No,No,Yes,No,No,No
8962,9674,1,Star Wars,Planet Set,2012,Naboo Starfighter & Naboo,1,56,9.99,9.99,12.99,,https://images.brickset.com/sets/images/9674-1.jpg,10477,1804,No,No,Yes,No,No,No
8964,9675,1,Star Wars,Planet Set,2012,Sebulba's Podracer & Tatooine,1,80,9.99,9.99,12.99,,https://images.brickset.com/sets/images/9675-1.jpg,10970,1886,No,No,Yes,No,No,No
8963,9676,1,Star Wars,Planet Set,2012,TIE Interceptor & Death Star,1,65,9.99,9.99,12.99,,https://images.brickset.com/sets/images/9676-1.jpg,12656,2242,No,No,Yes,No,No,No
9092,9677,1,Star Wars,Planet Set,2012,X-wing Starfighter & Yavin 4,1,77,9.99,9.99,12.99,,https://images.brickset.com/sets/images/9677-1.jpg,9328,2309,No,No,Yes,No,No,No
9093,9678,1,Star Wars,Planet Set,2012,Twin-Pod Cloud Car & Bespin,1,78,9.99,9.99,12.99,,https://images.brickset.com/sets/images/9678-1.jpg,10418,1907,No,No,Yes,No,No,No
9094,9679,1,Star Wars,Planet Set,2012,AT-ST & Endor,1,65,9.99,9.99,12.99,,https://images.brickset.com/sets/images/9679-1.jpg,10031,2260,No,No,Yes,No,No,No
30209,40407,1,Star Wars,Promotional,2020,Death Star II Battle,,235,,,,,https://images.brickset.com/sets/images/40407-1.jpg,4754,852,No,No,Yes,No,No,No
29252,40333,1,Star Wars,Promotional,2019,Battle of Hoth - 20th Anniversary Edition,,195,,,,,https://images.brickset.com/sets/images/40333-1.jpg,6522,1598,No,No,Yes,No,No,No
29573,40362,1,Star Wars,Promotional,2019,Battle of Endor,,197,,,,,https://images.brickset.com/sets/images/40362-1.jpg,4802,1558,No,No,Yes,No,No,No
29190,75227,1,Star Wars,Promotional,2019,Darth Vader Bust,,327,,39.99,,,https://images.brickset.com/sets/images/75227-1.jpg,1262,2181,No,No,Yes,No,No,No
29582,75522,1,Star Wars,Promotional,2019,Mini Boost Droid Commander,3,62,,,,,https://images.brickset.com/sets/images/75522-1.jpg,1098,1599,No,No,Yes,No,No,No
29386,77901,1,Star Wars,Promotional,2019,Sith Trooper Bust,,484,,,,,https://images.brickset.com/sets/images/77901-1.jpg,344,1554,No,No,Yes,No,No,No
28031,40288,1,Star Wars,Promotional,2018,BB-8,,48,,,,,https://images.brickset.com/sets/images/40288-1.jpg,5986,1370,No,No,Yes,No,No,No
28139,75512,1,Star Wars,Promotional,2018,Millennium Falcon Cockpit,2,203,,,,,https://images.brickset.com/sets/images/75512-1.jpg,309,1675,No,No,Yes,No,No,No
26925,30611,1,Star Wars,Promotional,2017,R2-D2,,70,,,,,https://images.brickset.com/sets/images/30611-1.jpg,7775,2272,No,No,Yes,No,No,No
26495,75170,1,Star Wars,Rebels,2017,The Phantom,3,269,39.99,29.99,39.99,39.99,https://images.brickset.com/sets/images/75170-1.jpg,6494,2636,No,No,Yes,No,No,No
24799,75141,1,Star Wars,Rebels,2016,Kanan's Speeder Bike,3,234,19.99,19.99,24.99,29.99,https://images.brickset.com/sets/images/75141-1.jpg,3985,2137,No,No,Yes,No,No,No
25919,75150,1,Star Wars,Rebels,2016,Vader's TIE Advanced vs. A-wing Starfighter,4,702,79.99,89.99,119.99,99.99,https://images.brickset.com/sets/images/75150-1.jpg,6234,3603,No,No,Yes,No,No,No
25921,75157,1,Star Wars,Rebels,2016,Captain Rex's AT-TE,5,972,109.99,119.99,149.99,129.99,https://images.brickset.com/sets/images/75157-1.jpg,4525,3080,No,No,Yes,No,No,No
26273,75158,1,Star Wars,Rebels,2016,Rebel Combat Frigate,5,936,109.99,109.99,149.99,119.99,https://images.brickset.com/sets/images/75158-1.jpg,3128,3123,No,No,Yes,No,No,No
24082,30274,1,Star Wars,Rebels,2015,AT-DP,,65,,,,,https://images.brickset.com/sets/images/30274-1.jpg,5565,1137,No,No,Yes,No,No,No
24129,30275,1,Star Wars,Rebels,2015,TIE Advanced Prototype,,47,,,,,https://images.brickset.com/sets/images/30275-1.jpg,5028,919,No,No,Yes,No,No,No
23791,75078,1,Star Wars,Rebels,2015,Imperial Troop Transport,4,141,11.99,12.99,15.99,16.99,https://images.brickset.com/sets/images/75078-1.jpg,12537,2562,No,No,Yes,No,No,No
23787,75082,1,Star Wars,Rebels,2015,TIE Advanced Prototype,3,355,39.99,39.99,49.99,49.99,https://images.brickset.com/sets/images/75082-1.jpg,9860,3435,No,No,Yes,No,No,No
23786,75083,1,Star Wars,Rebels,2015,AT-DP,4,500,49.99,49.99,59.99,59.99,https://images.brickset.com/sets/images/75083-1.jpg,6028,3653,No,No,Yes,No,No,No
23752,75084,1,Star Wars,Rebels,2015,Wookiee Gunship,4,570,59.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/75084-1.jpg,4210,3314,No,No,Yes,No,No,No
23784,75090,1,Star Wars,Rebels,2015,Ezra's Speeder Bike,3,253,19.99,19.99,24.99,26.99,https://images.brickset.com/sets/images/75090-1.jpg,6716,2292,No,No,Yes,No,No,No
24228,75106,1,Star Wars,Rebels,2015,Imperial Assault Carrier,6,1216,99.99,129.99,149.99,129.99,https://images.brickset.com/sets/images/75106-1.jpg,4222,3178,No,No,Yes,No,No,No
23369,75048,1,Star Wars,Rebels,2014,The Phantom,2,234,19.99,24.99,29.99,29.99,https://images.brickset.com/sets/images/75048-1.jpg,8792,2619,No,No,Yes,No,No,No
23371,75053,1,Star Wars,Rebels,2014,The Ghost,4,929,69.99,89.99,109.99,99.99,https://images.brickset.com/sets/images/75053-1.jpg,6931,4107,No,No,Yes,No,No,No
29051,75240,1,Star Wars,Resistance,2019,Major Vonreg's TIE Fighter,4,496,64.99,69.99,89.99,68.23,https://images.brickset.com/sets/images/75240-1.jpg,3739,1938,No,No,Yes,No,No,No
29052,75242,1,Star Wars,Resistance,2019,Black Ace TIE Interceptor,3,396,44.99,49.99,69.99,48.73,https://images.brickset.com/sets/images/75242-1.jpg,2871,1412,No,No,Yes,No,No,No
26907,30496,1,Star Wars,Rogue One,2017,U-Wing Fighter,,55,,3.99,,,https://images.brickset.com/sets/images/30496-1.jpg,3681,888,No,No,Yes,No,No,No
27215,40176,1,Star Wars,Rogue One,2017,Scarif Stormtrooper,1,25,,,,,https://images.brickset.com/sets/images/40176-1.jpg,6266,1822,No,No,Yes,No,No,No
26944,40268,1,Star Wars,Rogue One,2017,R3-M2,1,21,,,,,https://images.brickset.com/sets/images/40268-1.jpg,6657,1795,No,No,Yes,No,No,No
26491,75164,1,Star Wars,Rogue One,2017,Rebel Trooper Battle Pack,4,120,11.99,14.99,16.99,14.99,https://images.brickset.com/sets/images/75164-1.jpg,7886,2107,No,No,Yes,No,No,No
26492,75165,1,Star Wars,Rogue One,2017,Imperial Trooper Battle Pack,4,112,11.99,14.99,16.99,14.99,https://images.brickset.com/sets/images/75165-1.jpg,9302,2440,No,No,Yes,No,No,No
26602,75171,1,Star Wars,Rogue One,2017,Battle on Scarif,4,419,54.99,49.99,64.99,59.99,https://images.brickset.com/sets/images/75171-1.jpg,6035,2703,No,No,Yes,No,No,No
26496,75172,1,Star Wars,Rogue One,2017,Y-wing Starfighter,5,691,64.99,59.99,74.99,69.99,https://images.brickset.com/sets/images/75172-1.jpg,11269,3081,No,No,Yes,No,No,No
26049,75152,1,Star Wars,Rogue One,2016,Imperial Assault Hovertank,3,385,29.99,29.99,39.99,39.99,https://images.brickset.com/sets/images/75152-1.jpg,10200,2440,No,No,Yes,No,No,No
26050,75153,1,Star Wars,Rogue One,2016,AT-ST Walker,3,449,44.99,39.99,49.99,49.99,https://images.brickset.com/sets/images/75153-1.jpg,13674,3150,No,No,Yes,No,No,No
26051,75154,1,Star Wars,Rogue One,2016,TIE Striker,4,543,64.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/75154-1.jpg,8927,2952,No,No,Yes,No,No,No
26052,75155,1,Star Wars,Rogue One,2016,Rebel U-wing Fighter,5,659,74.99,79.99,99.99,79.99,https://images.brickset.com/sets/images/75155-1.jpg,11517,2934,No,No,Yes,No,No,No
26053,75156,1,Star Wars,Rogue One,2016,Krennic's Imperial Shuttle,6,863,84.99,89.99,119.99,99.99,https://images.brickset.com/sets/images/75156-1.jpg,10415,3139,No,No,Yes,No,No,No
29952,75279,1,Star Wars,Seasonal,2020,Star Wars Advent Calendar,10,311,24.99,39.99,49.99,29.23,https://images.brickset.com/sets/images/75279-1.jpg,1766,2113,No,No,Yes,No,No,No
29063,75245,1,Star Wars,Seasonal,2019,Star Wars Advent Calendar,9,280,24.99,39.99,49.99,29.99,https://images.brickset.com/sets/images/75245-1.jpg,5341,928,No,No,Yes,No,No,No
27792,75213,1,Star Wars,Seasonal,2018,Star Wars Advent Calendar,7,307,24.99,39.99,49.99,29.99,https://images.brickset.com/sets/images/75213-1.jpg,6676,958,No,No,Yes,No,No,No
26716,75184,1,Star Wars,Seasonal,2017,Star Wars Advent Calendar,8,309,24.99,39.99,49.99,29.99,https://images.brickset.com/sets/images/75184-1.jpg,7611,1202,No,No,Yes,No,No,No
25605,75146,1,Star Wars,Seasonal,2016,Star Wars Advent Calendar,10,282,24.99,39.99,49.99,29.99,https://images.brickset.com/sets/images/75146-1.jpg,9086,1497,No,No,Yes,No,No,No
24254,75097,1,Star Wars,Seasonal,2015,Star Wars Advent Calendar,9,292,24.99,39.99,49.99,29.99,https://images.brickset.com/sets/images/75097-1.jpg,8060,1631,No,No,Yes,No,No,No
23441,75056,1,Star Wars,Seasonal,2014,Star Wars Advent Calendar,9,274,24.99,39.99,49.99,,https://images.brickset.com/sets/images/75056-1.jpg,6493,1988,No,No,Yes,No,No,No
10279,75023,1,Star Wars,Seasonal,2013,Star Wars Advent Calendar,9,254,24.99,39.99,49.99,,https://images.brickset.com/sets/images/75023-1.jpg,6447,2026,No,No,Yes,No,No,No
9208,9509,1,Star Wars,Seasonal,2012,Star Wars Advent Calendar,10,234,24.99,49.99,49.99,,https://images.brickset.com/sets/images/9509-1.jpg,8561,1818,No,No,Yes,No,No,No
8587,7958,1,Star Wars,Seasonal,2011,Star Wars Advent Calendar,9,266,24.99,39.99,49.99,,https://images.brickset.com/sets/images/7958-1.jpg,8672,2023,No,No,Yes,No,No,No
28012,30381,1,Star Wars,Solo,2018,Imperial TIE Fighter,,42,,,,,https://images.brickset.com/sets/images/30381-1.jpg,2491,725,No,No,Yes,No,No,No
28237,30498,1,Star Wars,Solo,2018,Imperial AT-Hauler,,49,,,,,https://images.brickset.com/sets/images/30498-1.jpg,1813,611,No,No,Yes,No,No,No
28089,40299,1,Star Wars,Solo,2018,Kessel Mine Worker,1,22,,,,,https://images.brickset.com/sets/images/40299-1.jpg,3471,1637,No,No,Yes,No,No,No
28090,40300,1,Star Wars,Solo,2018,Han Solo Mudtrooper,1,22,,,,,https://images.brickset.com/sets/images/40300-1.jpg,5108,1516,No,No,Yes,No,No,No
27498,75207,1,Star Wars,Solo,2018,Imperial Patrol Battle Pack,4,99,12.99,14.99,16.99,16.99,https://images.brickset.com/sets/images/75207-1.jpg,8225,1708,No,No,Yes,No,No,No
27499,75209,1,Star Wars,Solo,2018,Han Solo's Landspeeder,2,345,25.99,29.99,34.99,29.99,https://images.brickset.com/sets/images/75209-1.jpg,9105,1671,No,No,Yes,No,No,No
27500,75210,1,Star Wars,Solo,2018,Moloch's Landspeeder,2,464,44.99,39.99,49.99,49.99,https://images.brickset.com/sets/images/75210-1.jpg,5148,1508,No,No,Yes,No,No,No
27501,75211,1,Star Wars,Solo,2018,Imperial TIE Fighter,4,519,64.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/75211-1.jpg,7067,2963,No,No,Yes,No,No,No
27502,75212,1,Star Wars,Solo,2018,Kessel Run Millennium Falcon,7,1414,149.99,169.99,199.99,169.99,https://images.brickset.com/sets/images/75212-1.jpg,5694,2568,No,No,Yes,No,No,No
27794,75215,1,Star Wars,Solo,2018,Cloud-Rider Swoop Bikes,3,355,25.99,29.99,39.99,29.99,https://images.brickset.com/sets/images/75215-1.jpg,6212,1446,No,No,Yes,No,No,No
27796,75217,1,Star Wars,Solo,2018,Imperial Conveyex Transport,5,622,79.99,89.99,109.99,89.99,https://images.brickset.com/sets/images/75217-1.jpg,3410,1871,No,No,Yes,No,No,No
27798,75219,1,Star Wars,Solo,2018,Imperial AT-Hauler,5,829,89.99,99.99,129.99,99.99,https://images.brickset.com/sets/images/75219-1.jpg,3707,1750,No,No,Yes,No,No,No
30188,75280,1,Star Wars,The Clone Wars,2020,501st Legion Clone Troopers,6,285,24.99,29.99,39.99,29.23,https://images.brickset.com/sets/images/75280-1.jpg,3337,4354,No,No,Yes,No,No,No
30553,75283,1,Star Wars,The Clone Wars,2020,Armored Assault Tank (AAT),4,286,34.99,39.99,49.99,38.98,https://images.brickset.com/sets/images/75283-1.jpg,2655,2638,No,No,Yes,No,No,No
26714,75182,1,Star Wars,The Clone Wars,2017,Republic Fighter Tank,4,305,19.99,24.99,29.99,29.99,https://images.brickset.com/sets/images/75182-1.jpg,9061,2391,No,No,Yes,No,No,No
23867,75088,1,Star Wars,The Clone Wars,2015,Senate Commando Troopers,4,106,11.99,12.99,15.99,16.99,https://images.brickset.com/sets/images/75088-1.jpg,9320,2518,No,No,Yes,No,No,No
22980,11905,1,Star Wars,The Clone Wars,2013,Brickmaster Star Wars: Battle for the Stolen Crystals parts,2,189,,,,,https://images.brickset.com/sets/images/11905-1.jpg,676,790,No,No,Yes,No,No,No
29053,75236,1,Star Wars,The Force Awakens,2019,Duel on Starkiller Base,2,191,17.99,19.99,24.99,19.99,https://images.brickset.com/sets/images/75236-1.jpg,4466,1297,No,No,Yes,No,No,No
26709,75166,1,Star Wars,The Force Awakens,2017,First Order Transport Speeder Battle Pack,4,117,11.99,14.99,16.99,14.99,https://images.brickset.com/sets/images/75166-1.jpg,9251,1879,No,No,Yes,No,No,No
26712,75178,1,Star Wars,The Force Awakens,2017,Jakku Quadjumper,5,457,54.99,49.99,64.99,59.99,https://images.brickset.com/sets/images/75178-1.jpg,4982,2225,No,No,Yes,No,No,No
26713,75180,1,Star Wars,The Force Awakens,2017,Rathtar Escape,5,836,84.99,79.99,99.99,89.99,https://images.brickset.com/sets/images/75180-1.jpg,3810,1909,No,No,Yes,No,No,No
25906,30277,1,Star Wars,The Force Awakens,2016,First Order Star Destroyer,,56,,,,,https://images.brickset.com/sets/images/30277-1.jpg,2826,1132,No,No,Yes,No,No,No
25599,30278,1,Star Wars,The Force Awakens,2016,Poe's X-wing Fighter,,64,3.99,3.99,,4.99,https://images.brickset.com/sets/images/30278-1.jpg,7846,1183,No,No,Yes,No,No,No
25850,30279,1,Star Wars,The Force Awakens,2016,Kylo Ren's Command Shuttle,,43,,,,,https://images.brickset.com/sets/images/30279-1.jpg,4625,967,No,No,Yes,No,No,No
26117,30602,1,Star Wars,The Force Awakens,2016,First Order Stormtrooper,1,7,,,,,https://images.brickset.com/sets/images/30602-1.jpg,5364,1527,No,No,Yes,No,No,No
25598,30605,1,Star Wars,The Force Awakens,2016,Finn (FN-2187),1,5,,,,,https://images.brickset.com/sets/images/30605-1.jpg,4391,2333,No,No,Yes,No,No,No
24790,75131,1,Star Wars,The Force Awakens,2016,Resistance Trooper Battle Pack,4,112,11.99,12.99,15.99,16.99,https://images.brickset.com/sets/images/75131-1.jpg,10125,1780,No,No,Yes,No,No,No
24791,75132,1,Star Wars,The Force Awakens,2016,First Order Battle Pack,4,88,11.99,12.99,15.99,16.99,https://images.brickset.com/sets/images/75132-1.jpg,12261,1840,No,No,Yes,No,No,No
24959,75139,1,Star Wars,The Force Awakens,2016,Battle on Takodana,5,409,54.99,59.99,74.99,59.99,https://images.brickset.com/sets/images/75139-1.jpg,10100,2196,No,No,Yes,No,No,No
24798,75140,1,Star Wars,The Force Awakens,2016,Resistance Troop Transporter,4,646,59.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/75140-1.jpg,8500,2585,No,No,Yes,No,No,No
25606,75148,1,Star Wars,The Force Awakens,2016,Encounter on Jakku,4,530,54.99,59.99,74.99,69.99,https://images.brickset.com/sets/images/75148-1.jpg,7239,2263,No,No,Yes,No,No,No
25922,75149,1,Star Wars,The Force Awakens,2016,Resistance X-wing Fighter,4,740,84.99,79.99,99.99,89.99,https://images.brickset.com/sets/images/75149-1.jpg,8491,3462,No,No,Yes,No,No,No
24844,30276,1,Star Wars,The Force Awakens,2015,First Order Special Forces TIE Fighter,,41,,3.99,,,https://images.brickset.com/sets/images/30276-1.jpg,5705,914,No,No,Yes,No,No,No
24223,75099,1,Star Wars,The Force Awakens,2015,Rey's Speeder,2,193,19.99,19.99,24.99,26.99,https://images.brickset.com/sets/images/75099-1.jpg,19985,2161,No,No,Yes,No,No,No
24229,75100,1,Star Wars,The Force Awakens,2015,First Order Snowspeeder,3,444,39.99,39.99,49.99,49.99,https://images.brickset.com/sets/images/75100-1.jpg,8367,2411,No,No,Yes,No,No,No
24230,75101,1,Star Wars,The Force Awakens,2015,First Order Special Forces TIE Fighter,4,517,64.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/75101-1.jpg,12497,3352,No,No,Yes,No,No,No
24224,75102,1,Star Wars,The Force Awakens,2015,Poe's X-wing Fighter,4,717,69.99,79.99,99.99,89.99,https://images.brickset.com/sets/images/75102-1.jpg,16486,3682,No,No,Yes,No,No,No
24225,75103,1,Star Wars,The Force Awakens,2015,First Order Transporter,7,792,79.99,89.99,109.99,99.99,https://images.brickset.com/sets/images/75103-1.jpg,9113,3307,No,No,Yes,No,No,No
24226,75104,1,Star Wars,The Force Awakens,2015,Kylo Ren's Command Shuttle,6,1005,109.99,119.99,149.99,119.99,https://images.brickset.com/sets/images/75104-1.jpg,10295,2957,No,No,Yes,No,No,No
24227,75105,1,Star Wars,The Force Awakens,2015,Millennium Falcon,7,1329,139.99,149.99,179.99,149.99,https://images.brickset.com/sets/images/75105-1.jpg,17431,3617,No,No,Yes,No,No,No
28402,75225,1,Star Wars,The Last Jedi,2019,Elite Praetorian Guard Battle Pack,5,109,12.99,14.99,19.99,14.99,https://images.brickset.com/sets/images/75225-1.jpg,7776,1699,No,No,Yes,No,No,No
27668,30380,1,Star Wars,The Last Jedi,2018,Kylo Ren's Shuttle,,33,,,,,https://images.brickset.com/sets/images/30380-1.jpg,3380,666,No,No,Yes,No,No,No
27770,40298,1,Star Wars,The Last Jedi,2018,DJ,1,22,,,,,https://images.brickset.com/sets/images/40298-1.jpg,5595,1310,No,No,Yes,No,No,No
29287,75188,2,Star Wars,The Last Jedi,2018,Resistance Bomber (Finch Dallow version),1,778,99.99,,,109.99,159,399,No,No,No,Yes,No,No,
27447,75197,1,Star Wars,The Last Jedi,2018,First Order Specialists Battle Pack,4,108,12.99,14.99,16.99,16.99,https://images.brickset.com/sets/images/75197-1.jpg,7884,1648,No,No,Yes,No,No,No
27448,75200,1,Star Wars,The Last Jedi,2018,Ahch-To Island Training,2,241,25.99,29.99,34.99,29.99,https://images.brickset.com/sets/images/75200-1.jpg,10472,1908,No,No,Yes,No,No,No
27449,75201,1,Star Wars,The Last Jedi,2018,First Order AT-ST,4,370,54.99,39.99,49.99,59.99,https://images.brickset.com/sets/images/75201-1.jpg,3525,1465,No,No,Yes,No,No,No
27450,75202,1,Star Wars,The Last Jedi,2018,Defense of Crait,5,746,74.99,84.99,99.99,79.99,https://images.brickset.com/sets/images/75202-1.jpg,3916,1966,No,No,Yes,No,No,No
27795,75216,1,Star Wars,The Last Jedi,2018,Snoke's Throne Room,5,492,64.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/75216-1.jpg,4085,2153,No,No,Yes,No,No,No
28147,75230,1,Star Wars,The Last Jedi,2018,Porg,,811,59.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/75230-1.jpg,5318,1361,No,No,Yes,No,No,No
27298,30497,1,Star Wars,The Last Jedi,2017,First Order Heavy Assault Walker,,54,,,,,https://images.brickset.com/sets/images/30497-1.jpg,6308,689,No,No,Yes,No,No,No
26710,75176,1,Star Wars,The Last Jedi,2017,Resistance Transport Pod,3,294,39.99,29.99,39.99,39.99,https://images.brickset.com/sets/images/75176-1.jpg,5930,1361,No,No,Yes,No,No,No
26711,75177,1,Star Wars,The Last Jedi,2017,First Order Heavy Scout Walker,4,554,49.99,49.99,64.99,59.99,https://images.brickset.com/sets/images/75177-1.jpg,4643,1299,No,No,Yes,No,No,No
26499,75179,1,Star Wars,The Last Jedi,2017,Kylo Ren's TIE Fighter,4,630,74.99,79.99,99.99,79.99,https://images.brickset.com/sets/images/75179-1.jpg,8629,2813,No,No,Yes,No,No,No
26719,75187,1,Star Wars,The Last Jedi,2017,BB-8,1,1106,84.99,99.99,129.99,99.99,https://images.brickset.com/sets/images/75187-1.jpg,11945,2019,No,No,Yes,No,No,No
26720,75188,1,Star Wars,The Last Jedi,2017,Resistance Bomber,5,778,99.99,109.99,139.99,109.99,https://images.brickset.com/sets/images/75188-1.jpg,5640,2616,No,No,Yes,No,No,No
26721,75189,1,Star Wars,The Last Jedi,2017,First Order Heavy Assault Walker,5,1376,129.99,149.99,169.99,139.99,https://images.brickset.com/sets/images/75189-1.jpg,6342,3064,No,No,Yes,No,No,No
26722,75190,1,Star Wars,The Last Jedi,2017,First Order Star Destroyer,7,1416,129.99,159.99,179.99,149.99,https://images.brickset.com/sets/images/75190-1.jpg,5710,2850,No,No,Yes,No,No,No
29682,75267,1,Star Wars,The Mandalorian,2020,Mandalorian Battle Pack,4,102,12.99,14.99,19.99,14.61,https://images.brickset.com/sets/images/75267-1.jpg,11277,2569,No,No,Yes,No,No,No
29993,75292,1,Star Wars,The Mandalorian,2020,The Razor Crest,5,1023,119.99,129.99,159.99,126.71,https://images.brickset.com/sets/images/75292-1.jpg,3347,6020,No,No,Yes,No,No,No
30326,75318,1,Star Wars,The Mandalorian,2020,The Child,,1073,69.99,79.99,99.99,77.97,https://images.brickset.com/sets/images/75318-1.jpg,179,2324,No,No,Yes,No,No,No
29354,75254,1,Star Wars,The Mandalorian,2019,AT-ST Raider,4,540,49.99,49.99,69.99,58.48,https://images.brickset.com/sets/images/75254-1.jpg,7055,2199,No,No,Yes,No,No,No
